thread index,duration in microseconds,visited nodes
15,22,44
15,4018,6011
15,17,45
15,246,839
15,19,51
15,60,215
15,1444,4811
15,1104,2080
15,40129,43558
15,33423,36745
15,4715,6819
15,16540,20952
15,983,2293
15,19131,24522
15,3768,5798
15,35345,45530
15,61726,63088
15,27,39
15,18859,24300
15,17356,20347
15,7158,9491
15,94,212
15,10324,13545
15,98,196
15,36,73
15,39117,41918
15,72,133
15,48,139
15,43,97
15,41799,51127
15,445,872
15,17919,22239
15,67,109
15,13,23
15,28005,31341
15,581,1650
15,51,141
15,42,110
15,29113,37449
15,123,273
15,22600,27889
15,16823,21211
15,28,38
15,63,107
15,13607,18034
15,24382,30063
15,90,155
15,31970,36911
15,7404,11923
15,24160,30723
15,17936,20893
15,46647,49650
15,64,121
15,5309,8061
15,45634,54329
15,41,73
15,28055,34822
15,40950,46992
15,96,145
15,16212,21058
15,20491,24574
15,93953,97824
15,1784,6286
15,75,159
15,424,1729
15,61,172
15,28,62
15,53942,55607
15,0,1
15,85,146
15,47108,53881
15,9850,14186
15,9533,12168
15,25241,29229
15,49805,54402
15,64019,73698
15,900,2092
15,17651,22544
15,10252,13334
15,91,241
15,21032,23836
15,641,1424
15,521,1812
15,22843,27535
15,19629,24713
15,4980,6788
15,27,57
15,14420,17782
15,12769,16787
15,13540,16816
15,29,48
15,51071,54831
15,216,404
15,5069,7325
15,16728,19174
15,10248,13771
15,33155,35204
15,9,6
15,26981,33361
15,11,16
15,500,1164
15,80,233
15,8051,10607
15,7435,10805
15,360,1185
15,10315,14158
15,21011,26027
15,109,172
15,40117,44167
15,123,210
15,35972,41042
15,8665,11726
15,63,177
15,1993,2656
15,1,3
15,30,56
15,26,60
15,56500,59225
15,522,1257
15,13060,16631
15,18837,22836
15,6258,9794
15,6194,9407
15,50155,50286
15,18449,21633
15,24414,31318
15,74,114
15,41702,47099
15,369,987
15,14015,18919
15,43,72
15,68821,69305
15,34920,38052
15,87,143
15,97674,98338
15,128,236
15,39037,42747
15,21009,25153
15,24,38
15,106,189
15,6172,9444
15,450,1190
15,15,27
15,38991,40002
15,44520,54222
15,89,188
15,31124,41346
15,711,2581
15,40,116
15,1779,3466
15,366,404
15,97,458
15,34,103
15,10418,17106
15,21,46
15,0,1
15,59138,72609
15,11766,16610
15,32193,43757
15,35229,46991
15,11917,18059
15,28026,40250
15,44932,57835
15,178,431
15,805,1949
15,12869,21266
15,45011,62699
15,48,126
15,23089,34815
15,32388,46172
15,20464,33710
15,235,738
15,15891,26312
15,54,117
15,5034,9380
15,43954,63772
15,75568,101829
15,15467,25625
15,2466,5145
15,31200,54192
