thread index,duration in microseconds,visited nodes
15,78,212
15,8108,13406
15,64,196
15,25,73
15,32761,40478
15,53,133
15,49,139
15,33,97
15,40035,50571
15,319,872
15,16451,22229
15,49,109
15,11,23
15,23081,30253
15,413,1650
15,39,141
15,32,110
15,25246,37132
15,103,273
15,18906,26930
15,14762,21191
15,16,38
15,46,107
15,12092,18034
15,21739,29855
15,67,155
15,25357,36822
15,6470,11885
15,18731,30368
15,13724,20791
15,52475,48650
15,57,121
15,9428,8058
15,62270,52678
15,3413,73
15,35026,33518
15,41296,45947
15,506,145
15,16398,20630
15,22751,24425
15,84146,91558
15,1312,6286
15,50,159
15,345,1729
15,56,172
15,25,62
15,38756,54486
15,0,1
15,61,146
15,35348,52161
15,9418,14172
15,7754,12019
15,21975,28888
15,44749,53651
15,58397,68337
15,755,2092
15,15281,22481
15,8576,13334
15,72,241
15,17211,23539
15,484,1424
15,420,1812
15,18277,26278
15,18657,24891
15,4378,6777
15,20,57
15,10592,17782
15,10173,16787
15,10963,16688
15,25,48
15,42559,54176
15,150,404
15,3668,7325
15,10629,19154
15,8462,13770
15,24849,35030
15,7,6
15,21300,33026
15,7,16
15,380,1164
15,45,233
15,6648,10591
15,6397,10805
15,312,1185
15,8550,14026
15,18716,25590
15,67,172
15,31101,43517
15,90,210
15,30191,40377
15,7573,11654
15,56,177
15,1241,2656
15,1,3
15,22,56
15,22,60
15,41747,58127
15,382,1257
15,10741,16545
15,16457,22539
15,5480,9791
15,4676,9406
15,40158,49592
15,18424,21758
15,21162,31026
15,51,114
15,36554,46237
15,296,987
15,10991,18843
15,35,72
15,49667,67011
15,26586,37643
15,57,143
15,80520,93316
15,85,236
15,29910,42138
15,17356,25069
15,22,38
15,76,189
15,4943,9444
15,354,1190
15,11,27
15,31186,39671
15,42810,53519
15,73,188
15,30834,40135
15,572,2581
15,35,116
15,1734,3466
15,107,404
15,89,458
15,33,103
15,10027,17106
15,23,46
15,0,1
15,43247,69201
15,9607,16499
15,28756,43026
15,32290,46215
15,11402,18031
15,27275,39895
15,31626,56663
15,127,431
15,727,1949
15,10862,21233
15,34175,61724
15,46,126
15,16918,33693
15,24749,45863
15,15352,33518
15,174,738
15,12073,26087
15,33,117
15,4079,9266
15,28950,62816
15,39472,96157
15,9806,25411
15,1714,5145
15,23212,53377
